StartDate,EndDate,Progress,Durationinseconds,ID,Consent,Consent_check,Consent_NY_2ndchance,Country,Country_5_TEXT,Relationship,Relationship_list,Relationship_list_12_TEXT,Gender,Gender_list,Gender_list_38_TEXT,Gender_assigned,Sex_identity,Sex_identity_7_TEXT,Sex_Attraction,Sex_Attraction_7_TEXT,Sex_Experiences,Sex_Experiences_7_TEXT,SES_ladder,Skin_colour_choice,Weight_metric,Weight_kilograms_1,Weight_Pounds_1,Weight_StonesPounds_1,Weight_StonesPounds_2,Body_dissat_M_1,Body_dissat_M_2,Body_dissat_M_3,Body_dissat_M_4,Body_dissat_M_5,Body_dissat_M_6,Body_dissat_M_7_r,Body_dissat_BF_1,Body_dissat_BF_2,Body_dissat_BF_3,Body_dissat_BF_4,Body_dissat_BF_5,QoL_1_Psych_C1,QoL_2_Psych_R4,QoL_5_Psych_MH_7,QoL_7_Psych_SW3,QoL_8_Psych_MH8,QoL_9_Psych_R6,QoL_10_Psych_R1,QoL_12_Psych_MH2,QoL_14_Psych_MH3,QoL_13_Psych_SW2,QoL_16_Psych_MH4,QoL_17_Psych_H2,QoL_18_Psych_MH6,QoL_4_Psych_R7,QoL_20_Psych_H3,QoL_21_Psych_C3,QoL_23_Psych_R1,QoL_25_Psych_H4,QoL_26_Psych_SW1,QoL_27_Psych_H1,QoL_29_Psych_C2,QoL_31_Psych_R3,QoL_33_Psych_MH1,QoL_34_R5,QoL_35_MH5,EDS_bodyweight_1,EDS_bodyweight_2,EDS_bodyweight_3,EDS_bodyweight_4,EDS_bodyweight_5,EDS_bodyweight_6,EDS_bodyweight_7,EDS_bodyweight_8,EDS_bodyweight_9,WBISM_1_r,WBISM_2,WBISM_3,WBISM_4,WBISM_5,WBISM_6,WBISM_7,WBISM_8,WBISM_9_r,WBISM_10,WBISM_11,WeightBias_1,WeightBias_2,WeightBias_3,WeightBias_4,WeightBias_5,WeightBias_6,WeightBias_7_r,WeightBias_8,WeightBias_9_r,WeightBias_10_r,WeightBias_11_r,WeightBias_12_r,WeightBias_13_r,WeightBias_14,WeightBias_15_r,WeightBias_16_r,WeightBias_17_r,WeightBias_18_r,WeightBias_19_r,WeightBias_20_r,SBQR_4,Likelihood,Weight_kilograms_1_New,Weight_Pounds_1_New,Weight_StonesPounds_1_New,Weight_StonesPounds_2_New
9/5/2020 0:00:00,9/5/2020 0:00:00,100,796,5c2a082dd60051c63f9ba27528638758,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,9,3,1,25, , , ,3,2,3,1,1,3,4,2,2,4,1,3,1,2,2,1,3,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,6,2,7,1,2,2,5,1,6,2,2,6,6,6,6,6,3,2,6,2,2,3,2,3,3,5,2,1,1,1,2,3,1,64, , , 
9/5/2020 0:00:00,9/5/2020 0:00:00,100,369,887ba24b7d3a6e2b8b85be211a367674,1,NA,NA,3,NA,2,"7,9",NA,1,NA,NA,NA,3,NA,1,NA,2,NA,9,1,1,36, , , ,3,3,3,2,1,3,3,3,4,3,4,4,3,3,3,3,4,1,2,3,2,3,1,3,4,1,3,2,3,3,3,3,4,3,3,2,3,1,2,1,2,3,1,1,2,1,4,2,2,1,2,2,2,2,6,2,2,3,2,3,3,3,3,4,5,2,2,6,4,6,2,6,7,7,7,7,7,2,2,75, , , 
9/6/2020 0:00:00,9/6/2020 0:00:00,100,531,195a97a991bef1c984f67713bc872a83,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,4,1,1,32, , , ,3,3,3,2,3,3,3,2,2,2,2,2,3,3,3,3,4,2,2,4,3,4,3,4,5,1,4,3,2,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,6,2,2,2,2,2,2,2,6,2,2,6,6,7,6,7,7,1,7,1,1,1,1,1,7,1,1,1,1,1,2,5,2,71, , , 
9/7/2020 0:00:00,9/7/2020 0:00:00,100,690,8ca4eb19d5f0c807d0e3b7141174c7ae,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,4,3,2, ,142, , ,5,5,5,5,5,5,1,5,5,5,5,5,4,3,4,4,4,1,3,4,3,3,3,4,4,1,3,3,3,3,2,4,4,4,5,3,4,3,3,2,1,1,1,3,2,2,6,6,6,7,6,6,5,2,1,6,7,6,3,6,3,6,6,4,6,2,4,6,6,6,2,6,2,2,2,2,4,5,2, ,231, , 
9/7/2020 0:00:00,9/7/2020 0:00:00,100,503,d5f8f767272f11f0fea81c0de2704be3,1,NA,NA,1,NA,2,9,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,7,1,1,39, , , ,4,2,5,3,2,4,1,3,3,1,2,1,3,3,2,3,3,1,2,3,4,2,1,3,4,1,2,2,2,3,1,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,2,4,3,4,2,5,4,2,2,2,2,4,3,2,78, , , 
9/8/2020 0:00:00,9/8/2020 0:00:00,100,733,514cc03cee02a0925ad4cb6bd3f5f808,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,3,2,1,58, , , ,4,4,4,3,4,4,1,5,5,5,5,5,3,4,4,5,3,1,2,3,3,4,1,4,3,1,3,4,2,2,3,5,5,3,4,3,4,4,4,3,4,1,2,5,2,1,2,7,7,7,6,7,6,3,1,7,3,3,3,6,4,3,4,4,4,2,4,3,3,3,5,4,5,5,5,4,1,3,2,97, , , 
8/29/2020 0:00:00,9/9/2020 0:00:00,100,933180,fcdd01a84cc8caf921f5968cce69069b,1,NA,NA,4,NA,2,"2,5",NA,1,NA,NA,NA,3,NA,2,NA,1,NA,5,2,2, ,36, , ,5,5,5,5,5,5,1,1,1,3,1,1,3,4,4,3,2,2,2,3,3,4,1,3,4,2,3,4,1,3,4,4,5,5,4,2,4,1,1,1,1,1,1,1,2,2,2,4,5,3,2,2,6,1,6,2,2,7,7,7,7,7,7,4,7,1,4,4,4,4,3,5,1,1,1,1,1,1,2, ,125, , 
9/9/2020 0:00:00,9/9/2020 0:00:00,100,700,31c9eeb1990266de589f0308fe5928fe,1,NA,NA,4,NA,2,"7,9",NA,1,NA,NA,NA,2,NA,2,NA,2,NA,6,1,2, ,79, , ,5,5,5,3,5,5,3,4,4,4,2,3,4,3,2,3,3,1,2,4,3,3,1,4,2,1,2,3,3,3,1,2,2,3,2,3,1,1,1,1,1,1,1,2,1,1,6,4,6,2,4,5,5,2,4,5,5,6,4,6,4,6,6,2,6,6,6,5,2,6,3,2,2,2,2,2,2,3,1, ,168, , 
9/9/2020 0:00:00,9/9/2020 0:00:00,100,892,09d1ca0fc6661827306b932cba91b22d,1,NA,NA,5,Switzerland,2,9,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,8,5,1,65, , , ,2,2,2,1,2,2,4,2,3,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,6,2,1,5,2,1,1,1,6,1,2,7,7,7,7,7,7,2,7,2,2,3,3,3,6,2,3,2,2,3,2,1,2,104, , , 
9/10/2020 0:00:00,9/10/2020 0:00:00,100,540,6e924e84dbf847b5598e145fda3de87c,1,NA,NA,1,NA,2,2,NA,1,NA,NA,NA,2,NA,2,NA,1,NA,1,4,1,64, , , ,3,1,3,1,1,3,5,5,5,5,5,4,5,5,4,4,4,3,4,5,4,5,3,4,3,3,4,4,1,3,3,5,5,5,5,4,4,1,1,1,1,2,1,1,3,1,3,5,7,7,6,5,2,1,2,6,6,6,4,7,3,7,4,4,4,1,4,6,4,6,2,4,7,7,7,7,4,5,2,103, , , 
9/11/2020 0:00:00,9/11/2020 0:00:00,100,1059,d4d97291c625f571e12e6d95f2799cab,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,7,"Only with males, only once with a female in my teens",7,2,2, ,106, , ,3,2,3,2,2,3,4,4,4,4,3,3,2,2,3,3,3,1,2,3,3,3,2,3,3,1,3,3,3,3,2,4,3,3,3,2,2,1,1,1,1,1,1,2,1,1,3,5,5,4,5,2,5,2,3,5,5,4,3,4,4,4,3,4,4,1,2,6,6,6,2,6,1,2,2,2,4,4,2, ,195, , 
9/12/2020 0:00:00,9/12/2020 0:00:00,100,968,539ad31dd1d922ab674906803f4eb991,1,NA,NA,3,NA,2,7,NA,1,NA,NA,NA,2,NA,3,NA,2,NA,6,2,3, , ,43,11,4,4,4,3,2,4,2,3,3,2,1,2,3,2,2,3,2,1,1,3,2,1,1,3,2,1,2,2,1,2,1,3,2,1,2,1,1,1,1,1,1,1,1,2,2,1,7,3,4,1,4,1,1,1,5,4,2,7,7,7,7,7,7,2,7,1,1,4,4,4,4,4,1,1,1,1,1,3,2, , ,9,10
8/29/2020 0:00:00,9/12/2020 0:00:00,100,1212195,b14d50f30364b31650ce1eec56857b37,1,NA,NA,5,United kingdom,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,1,3, , ,57,6,3,4,2,2,1,3,4,4,4,4,3,3,2,3,1,4,2,1,2,4,3,1,1,3,4,1,2,1,2,3,1,1,2,3,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,2,3,1,3,3,2,4,6,6,6,6,6,3,6,1,1,6,4,4,1,6,1,1,1,1,1,1,1, , ,10,5
9/12/2020 0:00:00,9/12/2020 0:00:00,100,1278,379a41ed6489198262aed85b369d796a,1,NA,NA,1,NA,2,0,NA,2,14,NA,1,2,NA,3,NA,3,NA,6,1,1,45, , , ,2,1,1,1,1,1,3,4,3,3,3,2,3,4,2,3,3,1,2,2,3,1,2,3,2,1,2,3,2,3,1,2,2,3,2,3,1,1,1,1,1,1,1,3,1,1,4,5,5,7,5,4,5,4,3,5,5,4,4,3,3,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,84, , , 
9/12/2020 0:00:00,9/12/2020 0:00:00,100,1009,385c5426ca3c1ba2b652fee1c73aceeb,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,1,NA,10,8,2, ,71, , ,1,1,1,1,1,1,5,3,2,3,1,2,2,1,3,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,7,1,1,4,4,4,4,7,7,4,7,1,4,2,4,2,6,4,1,1,1,1,4,1,1, ,160, , 
9/13/2020 0:00:00,9/13/2020 0:00:00,100,723,b6a1eae449b47bba7d362d39c5a8ab7b,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,8,2,1,30, , , ,4,4,4,3,4,4,3,4,5,3,1,3,2,4,3,3,3,1,3,4,2,3,4,3,4,1,4,3,4,3,3,4,3,4,5,5,3,3,3,3,2,3,1,3,4,4,7,1,4,4,4,2,6,4,6,4,3,4,2,4,4,4,3,4,4,2,4,5,5,4,4,6,4,4,4,4,4,5,1,69, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,486,152238a4c5f0d7aacf0b30f39986ab22,1,NA,NA,3,NA,2,7,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,5,2,1,98, , , ,5,5,5,5,5,5,1,5,5,5,5,5,3,3,4,4,3,2,4,4,3,4,4,3,3,2,4,4,3,4,3,5,4,3,5,3,3,3,3,3,3,3,2,4,3,2,7,6,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,7,1,1,1,1,1,1,6,2,137, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,597,45874b48adce28bd3f2d9c82c07ebac4,1,NA,NA,3,NA,2,9,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,5,4,1,31, , , ,3,2,4,2,3,5,3,2,3,4,2,3,3,3,3,3,3,2,2,3,3,2,1,3,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2,2,2,6,3,6,5,5,2,5,1,5,2,2,5,3,5,5,4,2,5,4,6,4,5,5,6,2,5,4,2,2,2,3,3,3,70, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,746,2bab50d5161c6812ddd97650cf1d1314,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,6,2,1,45, , , ,5,5,5,5,5,5,2,5,5,5,3,5,4,4,4,3,2,2,3,2,3,4,2,3,2,3,3,3,2,3,3,3,3,4,6,3,3,2,2,2,3,2,3,3,2,2,2,7,7,7,7,7,7,7,1,7,7,6,5,4,5,5,6,2,6,6,2,4,5,5,3,3,2,1,2,2,2,4,2,84, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,840,4b738e586f0d85cc7476d9f0979f1ec3,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,2,NA,3,3,1,50, , , ,4,2,3,2,2,3,2,4,4,5,3,3,4,3,3,4,4,1,2,5,3,3,1,5,4,2,3,3,3,3,3,4,2,3,3,3,3,1,1,1,1,1,1,1,1,1,7,1,2,4,3,4,1,1,2,6,4,6,6,6,6,6,4,3,6,2,4,7,4,7,1,4,2,2,2,2,4,2,2,89, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,692,7bcc324aa4da9bb7370f6b0ffe1c456c,1,NA,NA,1,NA,2,9,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,8,4,1,84, , , ,3,3,3,3,4,4,1,4,5,3,5,5,4,3,3,4,3,1,2,3,3,3,3,4,3,1,3,2,2,3,2,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,6,5,6,7,6,6,5,5,2,6,7,4,4,4,4,4,4,4,4,4,4,3,3,3,4,2,2,2,2,1,2,4,2,123, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,1146,5373099489a96e3301ed91b3c57c6b00,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,7,3,1,46, , , ,5,1,5,1,2,2,3,5,5,5,5,5,4,3,4,3,4,2,3,5,3,3,3,3,4,2,3,3,2,4,4,4,4,3,5,4,2,3,3,2,4,1,1,4,1,1,2,6,6,7,6,6,5,6,1,6,7,6,3,7,3,6,3,4,5,1,2,7,6,7,1,1,1,1,1,1,2,3,2,85, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,644,b2d5bbcffea7148cadeefdad14923e0a,1,NA,NA,1,NA,2,"5,6",NA,1,NA,NA,NA,3,NA,2,NA,2,NA,5,2,1,42, , , ,4,1,4,4,4,4,2,4,4,4,3,3,4,4,4,3,3,2,2,4,4,3,3,4,4,2,3,3,4,3,3,3,3,4,4,3,3,1,1,1,1,1,1,3,1,1,1,4,6,6,4,4,5,4,6,4,5,7,6,7,6,6,7,4,7,1,4,6,4,6,2,6,4,4,4,4,2,5,2,81, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,404,f204456c1ff705894ad35b645745e309,1,NA,NA,3,NA,2,6,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,3,1,3, , ,85, ,5,5,5,5,5,5,1,5,5,5,4,5,4,5,4,5,4,3,4,4,4,5,4,4,5,4,4,4,4,4,5,5,5,5,5,4,4,1,1,1,1,1,1,1,1,1,4,6,6,6,6,6,6,2,2,6,7,7,7,7,7,7,7,2,7,2,2,2,2,2,7,2,2,4,2,2,2,6,1, , ,12, 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,471,71c8af3401be78ac0ce318cdd2d2b507,1,NA,NA,3,NA,1,NA,NA,2,NA,NA,1,2,NA,2,NA,1,NA,5,5,1,46, , , ,4,2,4,3,3,4,3,4,4,4,4,3,3,3,3,4,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,4,4,3,3,3,3,2,3,2,2,2,2,4,2,2,6,5,5,6,6,5,3,3,4,3,5,7,5,7,6,7,6,4,6,2,2,5,4,5,3,4,2,2,2,2,3,4,2,85, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,553,d51975755666375028b911befb2e216b,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,8,2,1,53, , , ,2,2,2,2,2,2,4,4,4,5,1,2,3,2,3,1,2,1,2,3,2,1,1,4,1,1,3,2,2,2,1,1,2,4,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,6,2,1,4,3,3,4,4,3,5,4,4,4,6,4,7,2,6,3,6,1,4,2,2,1,92, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,1267,637254da15ed3e0e2e7c7e14834c92aa,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,3,1,1,52, , , ,4,5,5,1,3,4,1,5,5,5,5,5,3,3,2,1,2,2,2,4,3,3,1,3,2,3,2,2,2,3,3,3,2,3,1,2,1,3,3,1,1,1,1,2,3,1,1,6,7,7,6,6,6,2,2,6,7,2,3,3,5,5,2,5,4,5,2,7,7,7,1,7,1,1,1,1,3,3,1,91, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,902,4bd515823553a6b3b6e13c2203560702,1,NA,NA,2,NA,2,"7,9",NA,1,NA,NA,NA,3,NA,1,NA,2,NA,7,2,2, ,92, , ,3,2,3,2,3,4,3,3,2,4,3,3,4,4,4,5,4,3,4,4,4,4,3,4,4,3,4,4,4,4,5,5,4,4,5,4,4,1,3,2,2,2,1,3,2,3,5,2,2,3,4,2,2,2,3,2,2,6,5,7,3,6,6,2,6,2,4,4,4,4,4,4,4,4,4,4,6,4,1, ,181, , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,474,a90af59a47f183ed90b8c71b4e2f6393,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,7,2,1,29, , , ,4,3,5,4,2,4,2,4,4,4,4,5,2,3,3,4,2,1,2,2,2,3,2,3,4,1,2,3,2,2,2,3,3,3,3,2,2,1,2,1,2,1,1,2,2,1,5,5,6,7,6,5,5,3,3,5,5,5,3,6,3,6,5,2,6,1,2,6,4,6,1,6,3,3,2,2,4,2,2,68, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,5241,a664a2648b724489e3bdb76de9665a5e,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,5,3,1,50, , , ,3,2,3,2,1,3,3,5,4,1,1,2,4,3,3,3,3,1,1,4,2,3,1,4,2,1,2,1,1,3,1,3,2,3,2,2,2,1,1,1,1,1,1,2,1,1,7,5,1,6,4,5,1,1,3,6,5,3,3,5,3,5,5,4,7,1,3,7,4,6,1,6,1,3,1,1,1,1,1,89, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,1823,050b4328403a05aab37dbb553e6464ad,1,NA,NA,1,NA,2,"7,9",NA,1,NA,NA,NA,3,NA,2,NA,2,NA,7,6,1,24, , , ,2,5,3,1,4,2,3,3,2,4,1,1,2,1,2,1,3,1,2,4,3,2,1,2,4,1,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,7,2,1,2,1,1,1,1,7,1,1,7,7,7,7,7,7,1,7,1,1,5,4,5,3,4,7,7,7,7,4,1,1,63, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,745,71497c5cad28961f9e4c168d4bc62339,1,NA,NA,1,NA,2,"7,9",NA,1,NA,NA,NA,3,NA,1,NA,2,NA,9,2,1,31, , , ,1,1,3,1,3,3,4,2,1,3,1,1,2,2,3,2,3,1,1,2,2,3,1,3,4,1,2,3,1,2,3,2,2,2,1,1,3,1,1,1,1,1,1,1,1,1,4,2,2,2,2,2,4,1,6,3,6,6,3,6,3,6,6,4,4,4,3,6,5,7,2,5,2,2,2,2,3,3,1,70, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,1164,d72671b48da88b17e90e325318f23b72,1,NA,NA,2,NA,2,6,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,8,3,2, ,91, , ,3,3,3,2,3,3,4,3,3,4,1,1,3,2,2,2,2,1,2,2,2,1,1,3,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,4,4,4,2,2,2,2,3,2,2,6,3,6,4,6,4,4,4,2,4,6,4,6,2,5,4,4,4,4,3,4,1, ,180, , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,482,0ace46ef6807d08e9945f43b76fd66a9,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,6,1,2, ,76, , ,3,2,3,3,2,4,1,5,5,4,4,4,4,4,5,4,4,2,4,4,4,4,3,4,4,2,4,3,3,3,4,4,4,4,6,4,4,3,3,1,1,1,1,4,2,2,2,7,6,7,7,6,5,6,1,5,7,6,3,6,3,6,5,5,7,1,2,6,4,7,2,6,2,2,1,1,2,5,1, ,165, , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,5570,124f5d3d4393f177c6cd42a055b49c5c,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,5,1,2, ,166, , ,5,5,5,4,1,4,2,5,5,5,5,5,5,4,4,5,4,2,4,5,4,4,1,4,5,3,4,3,4,4,3,5,4,4,6,4,4,2,2,3,3,2,2,3,3,2,6,6,7,6,6,7,7,5,2,6,7,6,3,7,3,3,7,1,6,1,2,2,3,2,4,3,1,1,1,1,1,1,1, ,255, , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,870,133aea44f680a81a71c73dc97ea8791c,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,6,2,3, , ,127,11,2,3,2,1,1,2,3,4,4,3,4,3,4,2,3,3,3,1,3,3,3,2,1,4,4,1,3,3,3,3,2,3,3,4,4,4,3,1,1,1,1,1,1,1,1,1,6,5,5,6,5,2,2,2,3,4,2,1,6,7,6,7,6,4,4,2,4,5,4,6,3,4,4,4,4,4,3,3,2, , ,15,10
9/15/2020 0:00:00,9/15/2020 0:00:00,100,1191,d6f60d4ff45887f0e645ba61171736d3,1,NA,NA,2,NA,0,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,3,5,2, ,71, , ,3,3,4,2,3,1,2,3,3,2,2,3,2,3,2,3,2,1,4,4,2,2,2,4,3,1,3,2,3,3,1,3,2,3,1,3,2,1,1,1,1,1,1,2,1,1,6,3,2,2,1,1,2,2,6,2,2,4,4,4,4,4,3,5,4,4,2,5,4,6,3,7,2,1,1,1,2,4,4, ,160, , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,1346,a5d2999bb64083c72ee7a421d2364c7a,1,NA,NA,1,NA,2,"6,8,9",NA,1,NA,NA,NA,3,NA,2,NA,2,NA,7,2,1,35, , , ,4,3,3,3,3,4,2,4,4,3,2,3,4,3,3,3,4,2,2,4,4,3,2,4,4,2,3,2,2,3,2,3,2,3,3,2,2,1,1,1,2,1,1,2,1,1,5,3,6,2,5,3,6,2,2,5,7,6,7,6,7,7,6,2,1,1,1,5,4,5,3,2,2,1,1,1,2,4,1,74, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,639,f6c1b9e91bbde54e38696fe04e9a7efb,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,5,NA,4,NA,2,NA,3,6,2, ,216, , ,2,2,3,2,2,3,4,4,5,4,4,4,3,4,3,3,2,1,2,3,3,4,3,4,2,1,3,2,3,4,2,4,4,5,3,4,2,4,3,3,3,2,2,3,2,1,4,7,5,7,5,2,5,5,2,6,6,4,3,7,4,4,3,4,6,2,1,3,3,3,3,5,2,1,2,2,1,4,1, ,305, , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,22827,48f4102c199cc55a9a4b5f838ff3fe48,1,NA,NA,1,NA,2,9,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,7,1,1,51, , , ,3,2,3,2,3,3,2,3,4,3,3,3,3,2,2,3,3,1,2,3,2,2,1,3,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,1,5,5,5,4,5,3,3,2,4,4,5,6,4,6,6,6,4,4,6,2,3,4,4,4,5,4,2,3,2,2,3,3,2,90, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,899,76cd51fb12e78b82e43894410427f7a8,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,1,3, , ,85,3,3,3,3,1,2,3,3,4,4,4,4,4,3,3,3,3,2,1,2,4,4,3,2,4,4,1,4,2,2,3,2,3,2,3,3,3,1,1,1,1,1,2,1,2,1,1,4,5,5,6,4,3,4,4,4,3,4,6,6,6,4,6,4,4,6,6,6,6,6,6,4,4,3,3,3,3,4,4,4, , ,12,2
9/15/2020 0:00:00,9/15/2020 0:00:00,100,998,ab2074146da71fe359ee6b0c21e05339,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2,NA,1,NA,2,NA,3,1,1,60, , , ,2,2,2,2,1,2,4,2,3,3,4,3,5,3,4,3,4,1,3,5,3,3,1,4,4,1,3,3,3,3,2,5,5,3,5,3,3,2,2,2,1,1,1,2,2,1,4,5,2,3,4,2,2,2,3,4,5,6,6,7,6,7,4,4,6,2,2,4,4,4,3,4,4,4,4,4,4,1,1,99, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,1300,497ee184ac859cfa94980551698e1685,1,NA,NA,3,NA,2,"0,6",NA,1,NA,NA,NA,3,NA,2,NA,1,NA,7,3,1,65, , , ,1,3,2,1,1,1,5,3,3,1,1,1,2,3,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,7,6,1,5,1,1,1,1,6,1,1,7,7,7,3,7,7,4,7,1,1,4,4,6,3,3,2,1,1,1,1,4,1,104, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,840,e0dc35ce79df8c70d508966a1975adb0,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2,NA,3,NA,4,NA,7,1,1,54, , , ,3,3,4,3,2,3,3,5,5,5,5,5,2,3,3,3,3,2,3,4,3,3,3,3,3,2,2,2,3,3,2,3,2,3,2,3,2,2,2,2,2,3,2,3,2,2,6,5,5,6,5,6,6,5,2,6,6,4,3,3,3,4,4,3,6,2,2,6,7,7,1,6,2,2,2,2,3,5,1,93, , , 
9/15/2020 0:00:00,9/15/2020 0:00:00,100,653,537e2a7db1867bd8b772a642a116e134,1,NA,NA,3,NA,2,6,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,4,3,3, , ,127, ,3,1,2,2,3,3,2,4,5,3,3,3,3,2,2,3,3,1,1,2,3,2,1,3,2,1,2,3,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,6,5,5,7,6,3,4,1,2,4,6,7,3,7,3,6,3,4,4,5,4,7,5,7,1,7,2,2,2,2,3,1,1, , ,15, 
9/15/2020 0:00:00,9/16/2020 0:00:00,100,521,cd8d28f7acceb4a7e4232a97d684304e,1,NA,NA,3,NA,2,0,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,8,1,3, , ,71,7,4,3,5,3,4,4,2,4,4,4,4,4,4,3,3,3,4,1,2,3,3,3,2,4,3,1,3,2,3,3,1,3,3,3,3,2,1,3,3,3,2,2,2,3,2,2,4,5,5,5,5,5,5,5,3,4,5,5,4,5,5,5,3,4,4,1,1,5,4,6,3,5,5,5,5,5,3,3,3, , ,11,6
